id.ressource;id.dataset;title.dataset_x;title.dataset_y;description.dataset;tags.dataset
e1b22b1e-1d97-4b73-ac28-ecd3605289a1;6646d7a92cfb143b25b34ed8;La circulation des archives en Europe et hors Europe : suivi des demandes de sortie au sein du territoire communautaire;La circulation des archives en Europe et hors Europe : suivi des demandes de sortie au sein du territoire communautaire;"Ce jeu de données liste les autorisations de sortie temporaire hors de France, au sein du territoire communautaire, des biens culturels (BC) et des trésors nationaux (TN).

Pour en **[savoir plus](https://francearchives.gouv.fr/fr/article/38060)**.";archives
8aa9ec7e-b10c-4e12-9fd5-70a2810077b4;664433610b97fe15b6003fc4;Individus présumés émigrés pendant la Révolution française (1791-1815);Individus présumés émigrés pendant la Révolution française (1791-1815);"Entre 1789 et 1800, environ 150 000 personnes quittent la France à la suite des troubles de la Révolution française (nobles, ecclésiastiques, militaires, bourgeois, etc.). Les gouvernements successifs mettent en place toute une série de mesures répressives (bannissement, peine de mort en cas de retour, saisie des biens). À partir de 1796, le Directoire puis le Consulat optent pour une législation moins répressive, qui autorise le retour des émigrés sous condition d’obtenir leur radiation des listes des émigrés, puis des lois d’amnistie (1799 et 1802). 

Les Archives nationales conservent de nombreux documents sur cette période, et notamment plus de 41 600 dossiers nominatifs, qui concernent quelque 44 000 personnes demandant leur radiation des listes des émigrés. Ces dossiers portent aussi bien sur des personnes réellement émigrées pour des motifs politiques que des personnes absentes de leur domicile habituel pour des raisons privées ou professionnelles, dénoncées par des tiers, voire victimes d'erreurs administratives. Les individus inscrits sur les listes officielles doivent justifier des motifs de leur absence et prouver leur bonne foi pour être radiés des listes et pouvoir récupérer leurs biens. 

Les dossiers de demande de radiation des listes des émigrés concernent des individus seuls, des couples, voire des familles entières. Ils contiennent de nombreux types de pièces : documents émanant du ou des pétitionnaires ou de fondés de pouvoir (pièces justificatives, certificats de résidence, laissez-passer, actes notariés, témoignages et correspondances diverses) mais aussi échanges entre les administrations. Autant d'archives porteuses de riches informations et récits sur des parcours pendant la Révolution française. 

Plus de 8600 dossiers (10 500 individus concernés) sont numérisés et consultables en ligne ; certains sont relativement volumineux (plus de 50 vues) et constituent des sources historiques à exploiter. À noter la présence dans ces dossiers d’au moins 7500 femmes.  
  
Le jeu de données mis à disposition liste les quelque 44 600 individus mentionnés dans ces dossiers. Il comporte les informations suivantes :

  * Département : département dans lequel la démarche administrative de demande de radiation a été effectuée ; concerne aussi les anciens départements français correspondant aujourd’hui à la Belgique, au Luxembourg et à la Suisse ;  

  * Numéro de département : numéro minéralogique du département actuel ; 
  * Nom ;
  * Prénom(s) ;
  * Complément d’identité : nom du conjoint, statut marital (époux ou épouse de, veuf ou veuve de, divorcé.e de, etc.) ;
  * Sexe : donnée générée à partir des compléments d’identité, des prénoms et marginalement des dossiers numérisés ;  

  * Dossier numérisé : oui ou non ;  

  * Nombre d’images : nombre de vues ;
  * Précisions sur l'individu ;
  * Identifiant Wikidata : le cas échéant ;  

  * Article Wikipédia : le cas échant ;
  * URL de la notice en ligne ;  

  * Cote du dossier.  




Voir aussi :

  * [Fiche d'aide ""Rechercher un émigré de la Révolution française""](https://www.siv.archives-nationales.culture.gouv.fr/siv/cms/content/helpGuide.action?uuid=f0b515ff-8ad7-4549-b59e-19e95ab1b4f0&version=5&preview=&typeSearch=AideRechercheType&searchString=%26amp%3Beacute%3Bmigr%26amp%3Beacute%3B&echotest=%26eacute%3Bmigr%26eacute%3B)
  * [Papiers à en-tête de la période révolutionnaire extraits de ces dossiers (Wikimédia Commons)](https://commons.wikimedia.org/wiki/Category:Letterheads_in_the_Archives_Nationales_\(France\))";18e-siecle,19e-siecle,archives,femme,histoire,individu,prosopographie,revolution
9857591c-cf01-463c-a61e-15981c985dc8;66063d22592637d8f57263d5;Nuit européenne des musées 2024;Nuit européenne des musées 2024;"La 20e Nuit européenne des musées se tient cette année, le samedi 19 mai 2024 dans toute l'Europe.  
Pour [plus d'informations](https://nuitdesmusees.culture.gouv.fr/) sur cette manifestation.  
  
Ce jeu de données est alimenté au fil de l'eau, et mis à jour quotidiennement.";evenement,musees
12bf11f7-6cb4-4b1c-93f3-5ba5414bfa66;66063d22592637d8f57263d5;Nuit européenne des musées 2024;Nuit européenne des musées 2024;"La 20e Nuit européenne des musées se tient cette année, le samedi 19 mai 2024 dans toute l'Europe.  
Pour [plus d'informations](https://nuitdesmusees.culture.gouv.fr/) sur cette manifestation.  
  
Ce jeu de données est alimenté au fil de l'eau, et mis à jour quotidiennement.";evenement,musees
31674339-3306-4072-9865-baba695bf287;65ea8dae877eed738c924b51;La circulation des archives en Europe et hors Europe : suivi mensuel des ventes aux enchères;La circulation des archives en Europe et hors Europe : suivi mensuel des ventes aux enchères;"Tête de réseau des services publics d’archives en France (nationales, départementales, municipales, régionales), le Service interministériel des Archives de France, et plus particulièrement le Bureau de la protection du patrimoine archivistique, reçoit et collecte les intentions d‘achats de ces différents services à l’occasion des ventes aux enchères publiques, mais aussi auprès de libraires et autres types de vendeurs.

Ces informations sont partagées avec l’ensemble des services patrimoniaux des ministères de la Culture, des Affaires européennes et étrangères et des Armées (via le Service du livre et de la lecture), avec pour objectifs :  
\- de repérer les éventuelles concurrences entre services sur les mêmes lots ;  
\- d’assurer en tant que de besoin la représentation de services d’archives à ces ventes, y compris pour des services autres que les Archives ;  
\- d’organiser le cas échéant l’exercice du droit de préemption pour ou par les services.  
Le tableau synthétise les intentions d’achat des services signalées au SIAF, l’opérateur et la date de la vente, l’usage du droit de préemption ou non, le résultat de la vente, le numéro du lot et/ou sa description.  
Les données figurant dans ce tableau correspondent aux informations transmises par les services, et ne sont donc pas exhaustives.

**Signification de l’intitulé des colonnes** :   
service bénéficiaire : service acheteur. Le nom d’un département indique que les Archives départementales sont l’acheteur. Le nom d’une ville indique qu’un service d’Archives municipales est l’acheteur.  
opérateur : maison de vente, libraire, vendeur,  
date : date de la vente  
préemption : exercice ou non du droit de préemption   
résultat : achat conclu ou non/ montant de l’achat- si information transmise  
lots/ désignation : numéro du lot, éventuellement notice descriptive, figurant au catalogue  
  
**Abréviations** :   
AN : Archives nationales  
ANMT : Archives nationales du monde du travail  
ANOM : Archives nationales d’outre-mer   
NC : non communiqué";archives
bdda6a37-7f40-4988-aeb9-c573f656631b;65e002188f1681146bd981d7;Les chômeurs artistiques de Paris et sa petite couronne de 1930 à 1962;Les chômeurs artistiques de Paris et sa petite couronne de 1930 à 1962;"Ce jeu de données historique d'archives, conservées par les Archives nationales, porte sur **les chômeurs artistiques de Paris et sa petite couronne de 1930 à 1962**. Il représente 117 boîtes d'archives.

Ce jeu de données a été constitué à partir de la saisie des fiches individuelles liées aux dossiers nominatifs de chacun des artistes et artisans, demandant un secours pour faire face au chômage, secours pris en charge par la ville de Paris. 

Ce jeu de données regroupe par catégorie professionnelle :   
• Les artisans d'art (ADA) ;  
• Les artistes dramatiques et musiciens (ADM) ;  
• Les artistes graphiques et plastiques (AGP). 

7079 entrées nominatives ont été saisies. 2976 dossiers pour les artisans d'art (ADA), 3191 pour les artistes dramatiques et musiciens (ADM) et 912 pour les artistes graphiques et plastiques (AGP).

À noter qu’il existe des lacunes :

  * Certains artistes ont une fiche individuelle (et donc une entrée dans le jeu de données) mais le dossier correspondant n’a pas été conservé. Le pointage de ces dossiers manquants sera fait au fil des consultations et le lien vers le portail documentaire des Archives nationales sera remplacé par la mention « dossier manquant ». Les données de la fiche seront en revanche conservées dans le jeu de données ;
  * Certains artistes ont un dossier individuel mais la fiche n’existe pas, ils n’ont donc pas d’entrée individuelle dans le jeu de données. Ce dernier sera enrichi de ces fiches manquantes au fur et à mesure du repérage des dossiers correspondants.



Les doublons ont été rassemblés au sein d'une même ligne lors de la saisie. Ces derniers étaient assez nombreux puisqu'un individu qui effectuait une demande de renouvellement de secours pouvait se voir créer une nouvelle fiche (mais pas systématiquement).  
Un même numéro de dossier peut parfois être attribué à deux individus différents (l'usage du bis n'est pas uniforme). C'est une erreur plutôt fréquente, qui peut parfois concerner des membres d'une même famille.

Toutes les mentions figurant sur les fiches ont été intégrées au jeu de données :   
• Le classement professionnel (ADA, ADM, AGP) ;  
• Le numéro de dossier (les lettres B et E peuvent apparaître collées au numéro. Il s'agit d'un repère pour l'administration de l'époque, B signifiant ""banlieue"" et E ""étranger"". Les deux lettres à la fois (BE) peuvent également apparaître) ;  
• Le nom ;  
• Le ou les prénom(s) ;  
• Le nom d'artiste et la civilité ;  
• La nationalité et quelques mentions sur cette dernière (""naturalisé"", ""réfugié"") ;  
• La date de naissance (AAAA/MM/JJ) ;  
• L'adresse complète (certaines correspondent à des rues qui n'existent plus aujourd'hui) et l’arrondissement parisien ;  
• La profession et la spécialité lorsque cette dernière est renseignée ;  
• La date de la demande de secours (AAAA/MM/JJ).

Toutes ces informations n'étant pas systématiquement renseignées pour chaque fiche, certaines entrées individuelles sont donc incomplètes. 

  
Ont été ajoutés à la saisie des informations figurant sur les fiches :  
• Le sexe de l’individu ;  
• Les alignements wikidata (individus et villes) ;  
• Le code INSEE de la commune ;  
• La latitude et la longitude ;  
• La cote du dossier individuel consultable en salle de lecture aux Archives nationales ;  
• Les liens vers le portail documentaire des Archives nationales.  
  
Pour plus d'informations, voir le portail documentaire des Archives nationales : <https://www.siv.archives-nationales.culture.gouv.fr/siv/IR/FRAN_IR_000903>.";20e-siecle,archives,artiste,femme,histoire,ile-de-france,individu,paris,travail
8c92ca38-585e-4711-9ea2-2051375f6695;659d7da2cedd8b3455e75703;Notices des fonds de la bibliothèque des Archives nationales du monde du travail;Notices des fonds de la bibliothèque des Archives nationales du monde du travail;"Ensemble des notices des fonds de la bibliothèque spécialisée des Archives nationales du monde du travail.  
La bibliothèque des Archives nationales du monde du travail conserve plus de 20 000 ouvrages et périodiques, couvrant des périodes et des thématiques variées de l’histoire économique et professionnelle. Cette riche collection, dont l’ouvrage le plus ancien date de 1733, constitue un utile complément aux fonds d’archives.  
Industrie, transports, commerce, syndicats, mutuelles : ce sont là quelques exemples des multiples domaines qu’elle permet d’illustrer.

Les données sont **[téléchargeables](http://data.culture.fr/entrepot/ANMT/2023-07-10_OAI_PMB_UNIMARC.zip)** en format XML UNIMARC.";archives,bibliotheque
8d16f13d-b29a-43a6-a407-f072eef051df;659d7da1a28b115513e756ff;francearchives.fr - Inventaires des archives françaises;francearchives.fr - Inventaires des archives françaises;"Inventaires des archives conservées dans des services d’archives français (archives nationales, départementales et municipales et des organismes publics et privés), partenaires du portail national des archives : [francearchives.gouv.fr](https://francearchives.gouv.fr/). 

Le portail interministériel permet de trouver les références de plusieurs millions de documents d'archives, conservés dans les services publics d'archives. Le moteur de recherche du site interroge simultanément les inventaires des institutions partenaires, situées dans toute la France métropolitaine et ultramarine.  Ces données sont constamment enrichies par l’ajout de nouveaux partenaires. Elles le sont également par des traitements sur les autorités. Les autorités lieux alignées et désambiguïsées sont également proposées à la [réutilisation](https://data.culture.gouv.fr/explore/dataset/francearchivesfr-les-lieux-des-archives/).

Les jeux de données tirés des informations rassemblées par le portail sont proposés sous [Licence ouverte](https://www.etalab.gouv.fr/wp-content/uploads/2017/03/Licence-Ouverte-Open-Licence.pdf) (Etalab), c'est-à-dire gratuitement et dans des formats ouverts qui en permettent la réutilisation, tout en respectant la législation en vigueur (respect des différents secrets et intérêts protégés par la loi).

Nous vous rappelons que tous les inventaires et instruments de recherche décrivant des archives de moins de 150 ans sont**susceptibles de contenir des données à caractère personnel (DCP)**.

**[TELECHARGER LE FICHIER](https://data-dump.francearchives.gouv.fr/ape-ead-eac/francearchives_ape_ead.zip)** : ces métadonnées ont été converties en XML (APE-EAD) qui est un dénominateur commun entre les différentes versions d’EAD.";archives,inventaire
420db888-a245-49e0-b8d0-418a886457f7;659d7d919a5ff8cfcbdf109b;francearchives.fr - Les lieux des archives;francearchives.fr - Les lieux des archives;"Le portail FranceArchives réalise des traitements sur les [index lieux issus des instruments de recherche](https://www.data.gouv.fr/fr/datasets/r/4a185b82-ca57-4d63-a422-b9d0f4afc9ca) XML-EAD qu'il agrège. Ces index sont transformés en autorités dotés d'URL pérennes, sont automatiquement ou unitairement alignés et groupés (c'est-à-dire fusionnés lorsqu'ils désignent la même entité géographique).  
  
On trouve dans le dossier GeoName, un fichier CSV par service d'archives qui contient, pour chaque autorité lieux (LocationAuthority) :  
· des informations concernant l'index de départ fourni par le service d'archives (geogname) : URL, libellé.  
· des informations concernant l'entité correspondante dans la base GeoNames (GeoNames) : URL, libellé, coordonnées géographiques.  
  
On trouve dans le dossier BANO, un fichier CSV par service d'archives qui contient, pour chaque autorité lieux (LocationAuthority) :  
· des informations concernant l'index de départ fourni par le service d'archives (geogname) : URL, libellé.  
· Des informations concernant l'entité correspondante dans la Base adresse nationale (BAN) : identifiant, libellé, coordonnées géographiques.  
  
Note : une même autorité lieu (LocationAuthority) peut se trouver dans le fichier CSV de plusieurs services, en effet elle peut être partagée par plusieurs services.";archives
381dd737-9e74-44b0-877d-d6dc6772205a;659d7d8e9a5ff8cfcbdf109a;Règles juridiques d’accès aux documents publics;Règles juridiques d’accès aux documents publics;"**[TELECHARGER le corpus complet](https://francearchives.gouv.fr/file/11b8e79a1e2cd7d153fb54fcd9f82f51063028e7/@docs_20231215.ods)** (fichier en format ods) de [@docs](https://francearchives.fr/@docs/), qui référence plusieurs centaines de dispositions particulières en matière d’accès, inscrites dans les textes législatifs et réglementaires français.

[@docs](https://francearchives.fr/@docs/) est un [outil d’explicitation](https://francearchives.gouv.fr/fr/article/163721374) du droit d’accès aux documents publics simple d’utilisation, conçu par le Service interministériel de Archives de France. 

@docs est organisé par catégories de documents (permis de construire, dossier médical, acte de naissance…), réparties en grandes thématiques (fiscalité, justice, santé, etc.) et s'adresse :

  * à l’usager qui n’est pas familier des archives mais qui rencontre le besoin ponctuel, pour une démarche administrative ou des recherches personnelles, d’accéder à un document public. 


  * aux administrations qui seraient confrontées à une demande d’accès : les services publics d’archives ou, pour les documents les plus récents, tout service public. 



**Descriptif des libellés :  
** \- Typologie générale : domaine d’activité, type de dossier ou type d’information  
\- Typologie fine : subdivision du domaine d’activité, type de document et/ou complément d’information  
\- Délai : position du document par rapport au délai de libre communicabilité déterminé par le code du patrimoine, par rapport à un délai déterminé par d’autres textes ou au regard d’autres critères, ou absence de délai (communicabilité dès la création du document)  
\- Identité du demandeur : qualité du demandeur au regard des documents sollicités lorsque les documents ne sont pas librement communicables à toute personne qui en fait la demande  
\- Consultation : consultation du document dans une administration, une collectivité, un établissement public, un service public d’archives, etc.  
\- Possibilité d’obtenir une copie : possibilité d’obtenir une copie en application de l’article L. 311-9 du code des relations entre le public et l’administration ou d’autres dispositions législatives ou réglementaires  
\- Recours : possibilité et nature du recours en cas de refus de communication et/ou de copie  
\- Possibilité de faire appel à la CADA : possibilité de faire appel à la Commission d’accès aux documents administratifs en application des articles L. 342-1 et L. 342-2 du code des relations entre le public et l’administration   
\- Textes applicables : dispositions législatives et réglementaires régissant l’accès aux documents  
\- Remarques : complément d’informations";archives,commission-dacces-aux-documents-administratifs
872361c7-fc90-4257-b96f-64422c0036ea;65962d7b574fe6e46fac1833;Les aides déconcentrées pour l’Eté Culturel;Les aides déconcentrées pour l’Eté Culturel;"Afin de favoriser la participation à la vie culturelle, le ministère de la Culture apporte son soutien à des projets culturels et artistiques organisés pendant l’été. 

Lancé en 2020, l'Été culturel est une opération nationale visant à soutenir des propositions artistiques et culturelles (concerts, représentations, ateliers, projets participatifs, etc.), toutes disciplines confondues, ayant lieu en juillet et août. Ces projets accessibles et gratuits, peuvent être proposés par une association, un artiste, une collectivité (territoriale, régionale, départementale, communale) ou un établissement public.  
L’opération se décline en « Vacances culturelles » en Outre-mer.  
Pour en [savoir plus](https://www.culture.gouv.fr/Nous-connaitre/Evenements-nationaux/Ete-culturel).

Ce jeu de données présente les aides déconcentrées par région pour les années 2021, 2022 et 2023. Les montants sont en euros.";aide,organisations
b060eb57-1f33-4462-8b8e-781bf7a735f8;658509e59db812017fac1832;Plans cadastraux des immeubles de Paris 1809-1856;Plans cadastraux des immeubles de Paris 1809-1856;"La loi de finances du 15 septembre 1807 met en place sur l'ensemble du territoire français le cadastre parcellaire, dit ""cadastre napoléonien"". La mise en œuvre est particulière pour Paris en raison de la densité de son occupation. Les plans d'îlots par quartier sont trop sommaires pour permettre une évaluation fiscale efficace. Des plans plus détaillés sont alors exécutés sous la conduite de Philibert Vasserot (arrêté préfectoral du 25 avril 1809). Près de 26 200 plans de rez-de-chaussée sont levés jusqu'en 1854, soit une feuille par immeuble, pour les douze arrondissements anciens de Paris.  
  
Ces plans du début du XIXe siècle sont en cours de numérisation, description et mise en ligne sur le portail documentaire des Archives nationales ([voir l'inventaire en ligne](https://www.siv.archives-nationales.culture.gouv.fr/siv/IR/FRAN_IR_059652)). Au mois de juin 2025, 17747 plans sont consultables sur Internet.   
  
Le jeu de données mis à disposition ici a été constitué à partir des inventaires d’archives. Il en reprend les informations suivantes :  
\- Adresse : nom de rue, n°  
\- Année  
\- Indexation : rue, arrondissement ancien, arrondissement nouveau  
\- Détails : nom de division ou de quartier, numéro d’îlot, nom de propriétaire  
\- Échelle  
\- Dimensions  
\- Techniques et matériaux  
\- Cote  
\- URL de la notice sur le portail documentaire des Archives nationales   
\- URL des images sur le portail documentaire des Archives nationales

Mise à jour le 14 avril 2025, ajout de 1753 plans (id 11384 à 13137). Mise à jour le 23 juin 2025, ajout de 4609 plans (id 13138 à 17747).";19e-siecle,architecture,archives,histoire,paris,plan
434bbf5b-3a1b-46e1-9028-8201c399482b;6573e67f05ed2c02b4d630ac;Aides nationales à la création pour les arts du cirque et pour les arts de la rue;Aides nationales à la création pour les arts du cirque et pour les arts de la rue;"L'aide nationale à la création concerne les projets de création d’envergure dans le domaine des arts du cirque et des arts de la rue d’une part, et ceux qui, toutes disciplines du spectacle vivant confondues, prennent en considération l'espace public, d’autre part.   
  
Les demandes sont présentées par des structures professionnelles de création à la recherche d'un complément de subvention pour la production de spectacles d'envergure et s’inscrivant dans une volonté de renouvellement des écritures et des esthétiques. Les demandes d’aide sont déposées auprès de la Direction régionale des affaires culturelles (DRAC), dont le siège social de la structure demandeuse relève. Cette aide peut être attribuée en complément d’autres aides aux équipes dans le cadre du dispositif des [Aides Déconcentrées au Spectacle Vivant (ADSV)](https://www.culture.gouv.fr/Demarches-en-ligne/Par-type-de-demarche/Subvention/Aides-aux-equipes-independantes-aides-deconcentrees-au-spectacle-vivant-ADSV).  
  
Le soutien à la réalisation de projets dans le domaine des arts du cirque et des arts de la rue constitue l'un des segments essentiels de la politique conduite par le ministère de la Culture en faveur de la création contemporaine dans le spectacle vivant. Ce dispositif poursuit ainsi les objectifs suivants :  
• soutenir l'émergence de nouvelles écritures et de démarches originales afin de contribuer à la diversité de la création dans les domaines du cirque et des arts de la rue et de l’espace public   
• soutenir des projets artistiques d'envergure et ambitieux dans leurs modalités de production  
• renforcer les moyens de production des compagnies indépendantes et soutenir leur équilibre économique  
  
**Les données ci-jointes recensent les bénéficiaires du dispositif d’aide nationale à la création pour les arts du cirque et les arts de la rue en 2023 et 2024  
**  
Pour en savoir plus sur le dispositif d’aide à la création pour les [arts du cirque](https://www.culture.gouv.fr/Demarches-en-ligne/Par-type-de-demarche/Appels-a-projets-candidatures/Aide-nationale-a-la-creation-pour-les-arts-du-cirque) ou des [arts de la rue](https://www.culture.gouv.fr/Demarches-en-ligne/Par-type-de-demarche/Appels-a-projets-candidatures/Aide-nationale-a-la-creation-pour-les-arts-de-la-rue).";aide,arts-de-la-rue,arts-du-cirque,spectacle-vivant
